N°commande,Code article,Article ,Type article,Quantité,UM,Date commande,Date réception,conformité,Code Fournisseur,Nom Fournisseur,adresse,Coût unitaire,Taux de conformité (%),Nombre de commandes,Respect_délais,Taux de Respect (%),Score,Catégorie,Mois,Année
23000017,P9693006                 ,SERVICE KIT EPDM              ,Matériel,4.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Tataouine,269477.75,72.14353163361662,8472,1,99.9409820585458,6.883978148836517,Moyen,1,2023
23000017,P9693007                 ,RV 6-9611920042               ,Service,4.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Zaghouan,1045344.5,72.14353163361662,8472,1,99.9409820585458,6.883972640344075,Moyen,1,2023
23000017,P9693008                 ,SERVICE KIT EDPM 6-9611920047 ,Matériel,4.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Mahdia,1104858.25,72.14353163361662,8472,1,99.9409820585458,6.883972537286363,Moyen,1,2023
23000017,P9693010                 ,SERVICE KIT EPDM LKB          ,Matériel,8.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Tunis,85155.25,72.14353163361662,8472,1,99.9409820585458,6.8839942133395695,Moyen,1,2023
23000017,P9693011                 ,CP6-9612306601                ,Matériel,4.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Kairouan,846016.0,72.14353163361662,8472,1,99.9409820585458,6.883973091119727,Moyen,1,2023
23000017,P9693013                 ,COMPRESSING RING              ,Matériel,12.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Béja,708910.0,72.14353163361662,8472,1,99.9409820585458,6.883973548329655,Moyen,1,2023
23000017,P9693015                 ,O-R  6-4722656204/6-4722904245,Matériel,12.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Gafsa,29366.0,72.14353163361662,8472,1,99.9409820585458,6.884038830754799,Moyen,1,2023
23000017,P9693016                 ,"O-RING 78*3,53    6-4722614601",Matériel,12.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Tozeur,29976.0,72.14353163361662,8472,1,99.9409820585458,6.884037444918031,Moyen,1,2023
23000017,P9693017                 ,SUPPORT RING 6-4722321801     ,Matériel,12.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Tozeur,60297.0,72.14353163361662,8472,1,99.9409820585458,6.884003895697011,Moyen,1,2023
23000017,P9693018                 ,SUPPORT RING 87 VER.          ,Matériel,12.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Gafsa,42067.0,72.14353163361662,8472,1,99.9409820585458,6.884018269175773,Moyen,1,2023
23000017,P9693019                 ,O-RING 75 X 46-4722904244     ,Matériel,12.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Manouba,24673.833333333332,72.14353163361662,8472,1,99.9409820585458,6.884051781346592,Moyen,1,2023
23000017,P9693021                 ,BELLOWS6-4722198901 RV        ,Matériel,6.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Jendouba,295976.8333333333,72.14353163361662,8472,1,99.9409820585458,6.883977484363828,Moyen,1,2023
23000017,P9693022                 ,PLATE 6-4722245501 RV         ,Matériel,3.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Nabeul,161310.33333333334,72.14353163361662,8472,1,99.9409820585458,6.8839831254859405,Moyen,1,2023
23000017,P9693023                 ,SCREW 6-4722525101/90458-0072 ,Matériel,6.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Tunis,713.6666666666666,72.14353163361662,8472,1,99.9409820585458,6.886769234563724,Moyen,1,2023
23000017,P9693066                 ,S -KIT LKLA-T/856-9611923021  ,Service,4.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Sfax,198489.25,72.14353163361662,8472,1,99.9409820585458,6.883980803162708,Moyen,1,2023
23000017,P9693067                 ,WEAR PARTS CRN10/1590503-2919 ,Matériel,2.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Zaghouan,1770831.0,72.14353163361662,8472,1,99.9409820585458,6.883971856513652,Moyen,1,2023
23000017,P9693068                 ,O-RING CPM-26-22340649        ,Matériel,4.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Kairouan,3463.0,72.14353163361662,8472,1,99.9409820585458,6.884548094306581,Moyen,1,2023
23000017,P9693069                 ,KIT  6-99041075 RV            ,Matériel,4.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Kasserine,1545800.0,72.14353163361662,8472,1,99.9409820585458,6.883972020928639,Moyen,1,2023
23000017,P9693070                 ,KIT ACTUATOR 6-99041383RV     ,Matériel,4.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Monastir,232293.0,72.14353163361662,8472,1,99.9409820585458,6.883979336880024,Moyen,1,2023
23000017,P9693071                 ,KIT SAMSON 3321DN             ,Matériel,1.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Sidi Bouzid,946252.0,72.14353163361662,8472,1,99.9409820585458,6.883972840700677,Moyen,1,2023
23000017,P9693073                 ,MEMBRANE 6-3135600144         ,Matériel,4.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Kairouan,832632.0,72.14353163361662,8472,1,99.9409820585458,6.883973129119694,Moyen,1,2023
23000017,P9693074                 ,KIT  6-9611920008 RV          ,Matériel,11.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Nabeul,64926.36363636364,72.14353163361662,8472,1,99.9409820585458,6.884001530754351,Moyen,1,2023
23000017,P9693075                 ,KIT 6-9611920009 RV           ,Matériel,1.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Manouba,75172.0,72.14353163361662,8472,1,99.9409820585458,6.883997332398152,Moyen,1,2023
23000017,P9693076                 ,KIT EPDM 6-9611920016 RV      ,Matériel,4.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Bizerte,218539.0,72.14353163361662,8472,1,99.9409820585458,6.883979878743758,Moyen,1,2023
23000017,P9693079                 ,KIT SRC 6-9611920111          ,Matériel,2.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Sidi Bouzid,122531.0,72.14353163361662,8472,1,99.9409820585458,6.883987049367874,Moyen,1,2023
23000017,P9693082                 ,VALVE SPRING6-4722712301 RV   ,Matériel,6.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Tozeur,120386.66666666667,72.14353163361662,8472,1,99.9409820585458,6.883987340098493,Moyen,1,2023
23000017,P9693297                 ,Sp.p.kit EPDM LKH6-9611922182 ,Service,2.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Kairouan,861852.0,72.14353163361662,8472,1,99.9409820585458,6.883973047682389,Moyen,1,2023
23000017,P9693301                 ,KIT  6-9611923010 RV          ,Matériel,9.0,PI,2023-01-10,2023-01-17,0,5005182,Société Gharbi,Tataouine,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000017,P9693305                 ,KIT   6-9611924006 RV         ,Service,1.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Siliana,71565.0,72.14353163361662,8472,1,99.9409820585458,6.8839986733324885,Moyen,1,2023
23000017,P9693306                 ,KIT  6-31801121906 RV         ,Matériel,4.0,PI,2023-01-10,2023-01-17,0,5005182,Société Gharbi,Kairouan,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000017,P9693311                 ,KIT  6-9611924008 RV          ,Matériel,3.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Béja,86445.66666666667,72.14353163361662,8472,1,99.9409820585458,6.883993862753077,Moyen,1,2023
23000017,P9693318                 ,JOINT 6-9635117115/6-88117115 ,Matériel,3.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Sfax,23000.0,72.14353163361662,8472,1,99.9409820585458,6.884057679842223,Moyen,1,2023
23000017,P9693319                 ,JOINT AMORTISSEUR             ,Matériel,3.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Monastir,36310.0,72.14353163361662,8472,1,99.9409820585458,6.884025806828944,Moyen,1,2023
23000017,P9693359                 ,KIT 6-0099041019              ,Matériel,2.0,PI,2023-01-10,2023-01-17,0,5005182,Société Gharbi,Nabeul,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000017,P9693361                 ,REAL RING 6-9612402634RV      ,Matériel,2.0,PI,2023-01-10,2023-01-17,0,5005182,Société Gharbi,Zaghouan,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000017,P9693363                 ,KIT 6-0164668802              ,Matériel,1.0,PI,2023-01-10,2023-01-17,0,5005182,Société Gharbi,Kasserine,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000017,P9693364                 ,KIT 6-0164668804              ,Matériel,6.0,PI,2023-01-10,2023-01-17,0,5005182,Société Gharbi,Tozeur,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000017,P9693394                 ,6-4722125301/6-4722935304     ,Matériel,12.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Nabeul,3223870.0,72.14353163361662,8472,1,99.9409820585458,6.8839713474732545,Moyen,1,2023
23000017,P9693395                 ,V-BELT6-4722585807            ,Matériel,5.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Nabeul,426935.2,72.14353163361662,8472,1,99.9409820585458,6.883975411641725,Moyen,1,2023
23000017,P9693514                 ,KIT  90503-2293 RV            ,Matériel,2.0,PI,2023-01-10,2023-01-17,0,5005182,Société Gharbi,Sfax,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000017,P9693537                 ,KIT  6-9611922126 RV          ,Matériel,2.0,PI,2023-01-10,2023-01-17,0,5005182,Société Gharbi,Manouba,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000017,P9693299                 ,KIT  6-3180121903 RV          ,Matériel,4.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Monastir,160602.5,72.14353163361662,8472,1,99.9409820585458,6.88398318012977,Moyen,1,2023
23000018,HSCLN0009                ,vidange complet               ,Service,1.0,PI,2023-01-19,2023-01-28,1,5007257,Société Slim,Kairouan,1557826.0,100.0,32,1,100.0,7.003778432092673,Moyen,1,2023
23000018,P9693584                 ,Sp.p kit Aseptomag DK50 OKF   ,Service,1.0,PC,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Tataouine,155416.0,72.14353163361662,8472,1,99.9409820585458,6.883983595706145,Moyen,1,2023
23000018,P9693585                 ,Sp.p kit Aseptomag DK50 OKF DN,Service,1.0,PC,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Tozeur,104970.0,72.14353163361662,8472,1,99.9409820585458,6.8839897799823095,Moyen,1,2023
23000018,P9693591                 ,Serv.kit SSV Asep.51/NW50/2   ,Service,3.0,PC,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Ariana,556214.0,72.14353163361662,8472,1,99.9409820585458,6.883974322832904,Moyen,1,2023
23000018,P9693314                 ,KIT  6-9611924005 RV          ,Service,1.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Tunis,59250.0,72.14353163361662,8472,1,99.9409820585458,6.884004481805599,Moyen,1,2023
23000018,P9693571                 ,Ressort DN38 6-9611991678     ,Matériel,1.0,PC,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Medenine,18078.0,72.14353163361662,8472,1,99.9409820585458,6.884081352688735,Moyen,1,2023
23000018,P9693593                 ,"Seal kit P750 mod 2005 DN50/2""",Matériel,2.0,PC,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Kairouan,108510.0,72.14353163361662,8472,1,99.9409820585458,6.883989158412149,Moyen,1,2023
23000018,P9693522                 ,Valve seal kit90503-4833      ,Service,9.0,PI,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Manouba,135065.0,72.14353163361662,8472,1,99.9409820585458,6.883985534676594,Moyen,1,2023
23000018,P9693596                 ,Spare part kit for 2000       ,Service,1.0,PC,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Ariana,337151.0,72.14353163361662,8472,1,99.9409820585458,6.883976659143558,Moyen,1,2023
23000018,P9693384                 ,Spare part kit6-99041638      ,Service,2.0,PI,2023-01-10,2023-01-17,0,5005182,Société Gharbi,Kasserine,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000018,P9223199                 ,SERVICE KIT 6-9611926581      ,Service,3.0,PC,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Nabeul,224434.0,72.14353163361662,8472,1,99.9409820585458,6.883979638367106,Moyen,1,2023
23000018,P9223201                 ,SERVICE KIT 6-9611926503      ,Service,2.0,PC,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Kasserine,110565.0,72.14353163361662,8472,1,99.9409820585458,6.883988815844413,Moyen,1,2023
23000018,P9693602                 ,6-99041164/90526-4690         ,Matériel,2.0,PC,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Zaghouan,1264299.5,72.14353163361662,8472,1,99.9409820585458,6.8839723090034415,Moyen,1,2023
23000018,P9693603                 ,6-99041845                    ,Matériel,1.0,PC,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Bizerte,243311.0,72.14353163361662,8472,1,99.9409820585458,6.883978946999768,Moyen,1,2023
23000018,P9693700                 ,Jeu de PDR 90512-3933         ,Matériel,1.0,PC,2023-01-10,2023-01-17,0,5005182,Société Gharbi,Nabeul,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000018,P9693606                 ,6-99041178                    ,Matériel,1.0,PC,2023-01-10,2023-01-18,1,5005182,Société Gharbi,Kairouan,5549510.0,72.14353163361662,8472,1,99.9409820585458,6.883971087493151,Moyen,1,2023
23000018,P9223231                 ,KIT 6-99041179                ,Matériel,1.0,PC,2023-01-10,2023-01-17,0,5005182,Société Gharbi,Kairouan,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000018,P9693448                 ,KIT DE SERVICE6-9611926580    ,Service,1.0,PI,2023-01-10,2023-01-17,0,5005182,Société Gharbi,Siliana,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000018,P9693470                 ,JOINT 6-3131703793            ,Matériel,10.0,PI,2023-01-10,2023-01-17,0,5005182,Société Gharbi,Ben Arous,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000047,HSCLN0011                ,Entretien préventif Rollair 3 ,Service,1.0,PI,2023-01-25,2023-01-31,1,5006057,Société Hassine,Kairouan,9528000.0,100.0,43,1,90.69767441860465,6.72600598543082,Moyen,1,2023
23000048,H0010007                 ,BLOUSES BLANCHES HOMME 52     ,Habillement,18.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Kébili,25000.0,100.0,53,1,100.0,7.006335898594273,Moyen,6,2023
23000048,H0010008                 ,BLOUSES BLANCHES HOMME 54     ,Habillement,6.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Bizerte,25000.0,100.0,53,1,100.0,7.006335898594273,Moyen,6,2023
23000048,H0010009                 ,BLOUSES BLANCHES HOMME 56     ,Habillement,12.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Bizerte,25000.0,100.0,53,1,100.0,7.006335898594273,Moyen,6,2023
23000048,H0010010                 ,BLOUSES BLANCHES HOMME 64     ,Habillement,3.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Mahares,25000.0,100.0,53,1,100.0,7.006335898594273,Moyen,6,2023
23000048,H0120001                 ,BLOUSES BLANCHES FEMMES 40    ,Habillement,15.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Tunis,25000.0,100.0,53,1,100.0,7.006335898594273,Moyen,6,2023
23000048,H0120002                 ,BLOUSES BLANCHES FEMMES 42    ,Habillement,6.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Ben Arous,25000.0,100.0,53,1,100.0,7.006335898594273,Moyen,6,2023
23000048,H0120003                 ,BLOUSES BLANCHES FEMMES 44    ,Habillement,6.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Siliana,25000.0,100.0,53,1,100.0,7.006335898594273,Moyen,6,2023
23000048,H0120004                 ,BLOUSES BLANCHES FEMMES 46    ,Habillement,3.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Jendouba,25000.0,100.0,53,1,100.0,7.006335898594273,Moyen,6,2023
23000048,H0120005                 ,BLOUSES BLANCHES FEMMES 48    ,Habillement,12.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Gafsa,25000.0,100.0,53,1,100.0,7.006335898594273,Moyen,6,2023
23000048,H0120006                 ,BLOUSES BLANCHES FEMMES 50    ,Habillement,15.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Ariana,25000.0,100.0,53,1,100.0,7.006335898594273,Moyen,6,2023
23000048,H0120007                 ,BLOUSES BLANCHES FEMMES 60    ,Habillement,3.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Sfax,25000.0,100.0,53,1,100.0,7.006335898594273,Moyen,6,2023
23000048,H0190005                 ,TENUES BLANCHES 48            ,Habillement,12.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Bizerte,48000.0,100.0,53,1,100.0,7.0062975675927746,Moyen,6,2023
23000048,H0190007                 ,TENUES BLANCHES 52            ,Habillement,18.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Kairouan,48000.0,100.0,53,1,100.0,7.0062975675927746,Moyen,6,2023
23000048,H0190008                 ,TENUES BLANCHES 54            ,Habillement,9.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Bizerte,48000.0,100.0,53,1,100.0,7.0062975675927746,Moyen,6,2023
23000048,H0190009                 ,TENUES BLANCHES 56            ,Habillement,6.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Sfax,48000.0,100.0,53,1,100.0,7.0062975675927746,Moyen,6,2023
23000048,H0070015                 ,Pantalon blanc homme/femme 52 ,Habillement,9.0,PC,2023-06-05,2023-06-08,1,5007585,Société Ben marzouk,Siliana,22000.0,100.0,53,1,100.0,7.006346806753011,Moyen,6,2023
23000044,P9915283                 ,Gasket.40MP1Silicon342850-0303,Matériel,2.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Monastir,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915284                 ,Gasket.40M1½Silicon342850-0304,Matériel,6.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Tozeur,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915285                 ,Gasket.40MP2Silicon342850-0305,Matériel,5.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Tozeur,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9693212                 ,HOSE CLIP WORM 342991-0101    ,Matériel,2.0,PC,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Ariana,9251.0,72.14353163361662,8472,1,99.9409820585458,6.884186896577908,Moyen,1,2023
23000044,P9915289                 ,Ball bearing 344226-0100      ,Matériel,2.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Tataouine,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915291                 ,Ball bearing 344226-0103      ,Matériel,3.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Bizerte,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915292                 ,Ball bearing 344226-0105      ,Matériel,1.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Manouba,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915293                 ,Ball bearing 344226-0107      ,Matériel,1.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Kasserine,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915294                 ,Ball bearing 344227-0205      ,Matériel,8.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Tozeur,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915295                 ,Ball bearing 344227-0206      ,Matériel,1.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Gafsa,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915296                 ,FILTER MEDIA MK3SP 344323-0305,Matériel,1.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Sfax,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915297                 ,Profile cylinder 344368-3050  ,Matériel,2.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Kairouan,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915298                 ,Profile cylinder 344372-4012  ,Matériel,2.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Medenine,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9914757                 ,oring 344207-1023/315205-0709 ,Matériel,2.0,PC,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Sidi Bouzid,6870.5,72.14353163361662,8472,1,99.9409820585458,6.884261784366554,Moyen,1,2023
23000044,P9912403                 ,O-RING 315205-0716 RV         ,Matériel,3.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kairouan,3447.0,72.14353163361662,8472,1,99.9409820585458,6.884550773504749,Moyen,1,2023
23000044,P9911166                 ,JOINT 315205-0802             ,Matériel,6.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Mahdia,1938.3333333333333,72.14353163361662,8472,1,99.9409820585458,6.885002009328607,Moyen,1,2023
23000044,P9913908                 ,ANN O-RING 344207-1044        ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Gafsa,1938.5,72.14353163361662,8472,1,99.9409820585458,6.885001920707637,Moyen,1,2023
23000044,p9913058                 ,"Oring 47,35*1,78mm 344207-1047",Matériel,5.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Monastir,5829.2,72.14353163361662,8472,1,99.9409820585458,6.884313768506135,Moyen,1,2023
23000044,p9913055                 ,"Oring 66,40*1,78MM90459-1623  ",Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Ariana,2062.0,72.14353163361662,8472,1,99.9409820585458,6.884940189049656,Moyen,1,2023
23000044,P9915306                 ,"O-ring, 82.27 351517-1082     ",Matériel,2.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Kairouan,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9913906                 ,ANN O-RING 344207-1094        ,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kasserine,27837.0,72.14353163361662,8472,1,99.9409820585458,6.884042571342722,Moyen,1,2023
23000044,P9915308                 ,O-ring.133.07x1.78 351517-1133,Matériel,1.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Sfax,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9914781                 ,315205-0545                   ,Matériel,1.0,PC,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Ariana,17822.0,72.14353163361662,8472,1,99.9409820585458,6.884082941655265,Moyen,1,2023
23000044,P9912644                 ,JOINT 315202-0104/344210-0104 ,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Gafsa,1592.5,72.14353163361662,8472,1,99.9409820585458,6.885225825940071,Moyen,1,2023
23000044,P9912417                 ,O-RING315202-0118/344210-0118 ,Matériel,8.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kairouan,2973.625,72.14353163361662,8472,1,99.9409820585458,6.884643080759062,Moyen,1,2023
23000044,P9912402                 ,O-RING 315204-0122 RV         ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kairouan,7280.5,72.14353163361662,8472,1,99.9409820585458,6.884245395781941,Moyen,1,2023
23000044,P9915311                 ,"O-ring, 7.30x2.40 351523-0206 ",Matériel,2.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Bizerte,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9914797                 ,344210-0215/344210-0215       ,Matériel,1.0,PC,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Tunis,10238.0,72.14353163361662,8472,1,99.9409820585458,6.884166058676387,Moyen,1,2023
23000044,P9915312                 ,"O-ring, 24.20x3 351523-0217   ",Matériel,1.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Ariana,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9912407                 ,O-RING 315204-0222 RV         ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kairouan,2243.0,72.14353163361662,8472,1,99.9409820585458,6.884861992698186,Moyen,1,2023
23000044,P9911026                 ,"JOINT  49,5*3MM315204-0301 RV ",Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Tunis,4250.0,72.14353163361662,8472,1,99.9409820585458,6.884441204635735,Moyen,1,2023
23000044,P9915313                 ,"O-ring, 59.50x3 351523-0303   ",Matériel,2.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Kébili,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915314                 ,"O-ring, 69.50x3 351523-0305   ",Matériel,2.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Kébili,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9912399                 ,O-RING 315204-0324 RV         ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Siliana,19285.0,72.14353163361662,8472,1,99.9409820585458,6.884074429268413,Moyen,1,2023
23000044,P9915315                 ,O-ring.88.62x1.7EP 351798-1088,Matériel,1.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Bizerte,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915316                 ,UK Repl.JSCatches 3547156-0112,Matériel,1.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Manouba,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915324                 ,Seal ring 3660690-0000        ,Matériel,2.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Medenine,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9911030                 ,"JOINT 23,1*30,1*3,7           ",Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Béja,11726.0,72.14353163361662,8472,1,99.9409820585458,6.884141273702896,Moyen,1,2023
23000044,P9915325                 ,Square ring 3702316-0000      ,Matériel,1.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Ariana,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
